Sample Id,location,sampling_date_JD,rundate,evaporated(no = 0/ yes = 1) ,bad_filters (no = 0/yes =1),storage_time_days,Li7(LR),Li7(LR)_SD,B11(LR),B11(LR)_SD,Ca43(LR),Ca43(LR)_SD,Rb85(LR),Rb85(LR)_SD,Sr88(LR),Sr88(LR)_SD,In115(LR),In115(LR)_SD,Na23(MR),Na23(MR)_SD,Mg25(MR),Mg25(MR)_SD,Al27(MR),Al27(MR)_SD,Si28(MR),Si28(MR)_SD,P31(MR),P31(MR)_SD,Ca44(MR),Ca44(MR)_SD,Mn55(MR),Mn55(MR)_SD,Fe56(MR),Fe56(MR)_SD,Fe57(MR),Fe57(MR)_SD,Co59(MR),Co59(MR)_SD,Ni60(MR),Ni60(MR)_SD,Cu63(MR),Cu63(MR)_SD,Cu65(MR),Cu65(MR)_SD,Zn64(MR),Zn64(MR)_SD,Zn66(MR),Zn66(MR)_SD,Rb85(MR),Rb85(MR)_SD,Sr88(MR),Sr88(MR)_SD,Mo98(MR),Mo98(MR)_SD,In115(MR),In115(MR)_SD,Ba138(MR),Ba138(MR)_SD,K39(HR),K39(HR)_SD,In115(HR),In115(HR)_SD
2221,1,1233.460417,20130211,0,1,634.5395833,710.74,21.49,23841.94,8836.76,1396807.24,29462.89,5.82,0.07,14167.17,161.83,-1.88,2.01,372340.26,683.36,291027.80,6609.45,406.00,2.31,224337.94,4354.73,41.34,0.34,1435930.54,776.54,390.66,1.65,12.54,1.42,13.57,2.73,0.16,0.05,9.20,0.29,-5.08,-1.17,-2.31,-2.07,30.40,1.69,29.99,1.23,6.08,0.01,14100.89,14.06,2.38,0.08,0.00,9.60,1185.88,13.75,21462.18,2044.75,-1.72,1.47
2222,1,1234.460417,20130211,0,1,633.5395833,749.72,25.83,23098.52,8115.41,1479707.48,39556.95,6.23,0.09,15220.40,192.95,-1.41,1.63,404129.73,3171.27,309411.62,11684.43,62.99,3.93,249042.77,8202.93,34.14,0.11,1553725.91,20192.79,192.96,0.35,10.12,0.86,12.00,0.49,0.12,0.03,8.15,0.57,-12.85,-3.14,-9.88,-3.90,252.39,0.52,267.46,3.70,6.69,0.40,15076.09,426.16,3.79,0.20,0.00,1.50,1270.24,6.72,23425.53,2007.88,0.01,4.82
2223,1,1235.460417,20130211,0,1,632.5395833,737.98,32.79,18865.79,8299.32,1415342.80,30510.18,6.16,0.07,14736.01,112.81,-6.17,1.08,411628.68,6624.91,318842.67,7403.66,82.16,0.45,263811.64,4472.16,36.10,0.39,1614893.20,17761.80,307.27,3.31,31.83,0.10,33.33,0.35,0.20,0.04,11.27,0.40,-10.53,-0.59,-6.55,-0.92,42.95,0.88,42.45,2.39,6.74,0.07,16129.29,47.77,2.88,0.10,0.00,3.86,1328.57,20.25,24857.76,2105.29,-1.20,3.19
2224,1,1236.460417,20130211,0,0,631.5395833,1183.49,36.67,7978.19,3908.46,235346.26,2294.85,8.32,0.20,758.51,20.39,0.00,2.82,406379.52,9307.03,161932.68,2736.56,234.43,4.87,636564.73,8329.54,1722.98,30.17,215853.48,2571.44,401.33,1.33,46.32,0.37,45.77,0.93,1.19,0.06,56.61,1.49,-49.07,-6.87,-45.12,-2.18,109.52,0.79,112.22,0.12,8.29,0.15,748.24,10.77,0.61,0.01,0.00,3.22,314.36,1.40,21966.30,1814.88,7.27,2.06
2225,1,1237.460417,20130211,0,0,630.5395833,1293.93,50.03,9969.63,6150.06,258317.30,3582.39,9.13,0.35,821.71,28.62,0.00,2.26,432265.75,238.08,172826.62,1953.42,351.94,4.94,649338.21,8709.03,1823.98,23.23,233219.25,4639.72,425.75,2.60,45.71,0.41,47.79,1.98,1.15,0.13,76.02,1.28,-47.12,-1.32,-43.46,-7.91,170.03,2.83,184.96,2.27,8.88,0.31,932.39,135.79,0.75,0.08,0.00,1.81,328.81,6.16,23195.26,1170.22,2.07,0.58
2226,0,1222.459722,20130211,0,0,645.5402778,697.29,13.45,-139.80,2999.65,139960.28,3415.78,5.08,0.14,438.40,5.67,0.00,1.85,249105.83,2215.01,102806.71,2299.87,401.82,0.99,389010.09,4498.18,860.11,8.25,133850.50,1325.60,222.25,4.26,35.10,0.56,35.16,2.07,0.37,0.00,38.74,0.54,-17.07,-2.78,-14.38,-1.38,71.71,1.69,73.76,1.27,5.23,0.01,456.83,0.13,0.63,0.13,0.00,0.41,191.24,1.03,14013.73,1044.01,7.16,0.76
2228,0,1224.460417,20130211,0,0,643.5395833,892.82,35.12,2875.39,5026.32,166167.88,2822.85,5.80,0.05,494.14,7.17,0.00,1.66,290372.14,2452.32,120184.32,4708.11,264.04,1.26,418172.48,3287.62,1301.20,16.93,159664.66,4425.79,329.07,1.73,57.08,1.55,59.27,0.22,1.15,0.03,40.63,0.46,-30.91,-0.66,-26.51,-0.57,73.90,1.51,73.02,1.77,6.36,0.30,551.21,2.71,0.63,0.09,0.00,7.79,218.98,4.27,16575.90,1252.24,5.72,1.20
2229,0,1225.460417,20130211,0,0,642.5395833,827.18,28.13,1439.78,1104.74,157803.34,1993.51,5.57,0.09,479.11,10.15,0.00,1.37,287411.26,1784.09,116443.68,2865.40,247.30,0.58,450373.65,284.95,1196.14,18.14,155398.74,1906.88,269.25,2.44,354.71,1.22,353.19,2.66,0.65,0.08,35.96,0.44,-34.77,-0.14,-27.30,-4.82,64.02,0.52,66.01,0.37,6.20,0.12,524.42,5.05,0.52,0.23,0.00,0.19,213.52,0.57,15724.76,1573.56,0.49,6.21
2251,10,1230.511806,20130211,0,1,637.4881944,2526.18,138.50,20632.30,3108.53,497970.42,5466.20,17.60,0.09,1591.28,18.55,0.00,1.92,884284.11,4315.84,345676.08,7246.63,950.05,12.33,1300787.11,20881.54,3672.67,83.56,475024.96,566.29,1086.43,2.43,101.00,0.34,95.53,1.86,4.35,0.04,145.24,4.79,-144.68,-19.95,-115.43,-7.11,369.46,21.77,388.90,1.27,18.29,0.36,1647.73,20.27,1.72,0.17,0.00,0.33,681.96,7.57,48297.39,3748.55,3.38,2.77
2252,10,1231.511806,20130211,0,1,636.4881944,1241.57,26.88,7483.14,5018.51,229131.96,7324.00,7.97,0.20,684.50,13.08,0.00,0.88,404743.99,9177.37,164071.87,4894.63,288.08,3.46,656071.92,12845.66,1710.61,14.20,216675.08,3019.38,500.78,0.36,30.54,0.58,32.57,2.83,2.02,0.06,59.96,1.53,-54.22,-2.77,-40.84,-0.46,154.73,2.27,162.78,3.91,8.62,0.22,731.62,9.21,0.91,0.14,0.00,0.21,305.70,2.24,22350.04,1753.15,5.32,5.56
2253,10,1232.511806,20130211,0,0,635.4881944,745.88,29.87,1811.69,5119.61,152744.52,1196.65,5.42,0.11,448.80,15.93,0.00,2.54,257145.55,2469.97,106180.92,2437.80,496.30,14.87,393868.95,2349.99,1038.07,16.34,140185.35,1096.30,339.00,4.31,14.32,0.44,14.15,1.06,1.34,0.07,46.11,1.40,-39.00,-0.73,-26.10,-4.24,101.07,0.34,102.66,3.25,5.71,0.05,490.02,0.97,0.61,0.01,0.00,5.46,202.67,0.15,14792.25,988.79,4.20,5.29
2254,10,1233.511806,20130211,0,0,634.4881944,747.76,21.29,2935.64,2486.92,148837.19,2751.19,5.35,0.22,421.07,12.93,0.00,1.40,241006.04,592.48,99282.59,881.41,1237.30,0.99,367771.24,9106.13,857.83,1.99,129760.16,903.83,236.19,9.20,20.08,0.51,18.69,0.58,0.52,0.03,48.80,0.67,-17.10,0.00,-15.67,-1.83,85.74,2.36,89.80,1.52,5.51,0.10,444.41,4.69,0.56,0.05,0.00,4.58,178.76,3.42,13172.39,806.38,0.52,7.37
2259,10,1239.501389,20130211,0,0,628.4986111,783.57,40.63,-379.45,2089.64,154091.62,2365.36,6.90,0.15,691.53,13.05,0.00,1.61,284966.96,1720.05,113699.60,1907.66,7703.14,117.59,383478.21,8734.33,4019.02,40.19,145875.13,1806.76,477.97,11.55,359.07,10.48,359.66,9.06,4.98,0.03,57.35,0.59,-73.63,-3.43,-62.13,-0.57,3348.68,19.62,3539.95,26.61,7.36,0.29,725.68,10.34,1.50,0.06,0.00,5.84,205.46,0.18,18441.66,1136.23,2.31,2.26
2260,10,1241.501389,20130211,0,0,626.4986111,797.51,19.77,5385.19,4101.46,168784.09,3210.79,6.28,0.11,528.01,15.10,0.00,3.81,285887.36,6598.74,115921.20,1139.53,1574.00,19.01,404184.06,5496.95,818.07,17.45,154626.14,4527.09,326.44,2.47,60.91,0.71,59.21,1.69,0.58,0.09,46.14,2.65,-22.80,-0.29,-17.98,-0.80,488.38,0.22,510.87,11.25,6.28,0.23,577.10,11.41,0.77,0.06,0.00,6.27,210.34,3.18,15775.00,1654.63,4.15,4.04
2262,10,1245.501389,20130211,0,0,622.4986111,742.43,17.44,1406.57,3232.47,167904.19,5341.58,5.92,0.13,574.04,109.37,0.00,2.55,273427.00,2420.52,117523.63,2726.98,1024.00,3.06,386848.04,10718.80,901.09,103.97,152133.21,451.88,398.94,3.31,110.97,0.57,108.69,2.61,1.40,0.09,49.78,0.21,-39.01,-8.33,-30.99,-5.62,669.57,6.76,714.81,15.65,6.34,0.21,557.63,4.41,0.56,0.11,0.00,5.12,212.67,4.43,15604.43,1406.05,1.98,0.58
2263,10,1247.501389,20130211,0,0,620.4986111,773.81,40.98,1952.65,6269.64,166244.85,2787.18,5.65,0.09,483.85,11.01,0.00,2.30,273118.42,2977.73,115123.08,2650.99,1326.66,17.00,384125.76,2865.61,955.37,12.72,157245.29,2979.88,406.78,0.49,171.85,0.64,161.88,2.38,1.60,0.09,65.60,0.02,-43.84,-0.66,-35.90,-1.83,633.74,0.49,671.11,3.34,6.34,0.34,562.15,1.21,0.82,0.05,0.00,0.12,209.94,3.99,15918.28,1117.79,-3.07,3.72
2265,10,1251.501389,20130211,0,0,616.4986111,732.16,25.56,-1368.26,1684.32,167188.62,3901.62,5.82,0.23,484.40,16.09,0.00,1.65,286835.66,6270.53,124962.87,5499.71,1876.99,18.07,391015.34,3452.43,899.51,29.39,166994.33,2298.36,385.63,2.72,42.56,0.40,43.12,3.57,0.98,0.02,45.06,2.03,-24.16,-1.90,-16.44,-0.35,580.21,2.80,617.72,17.35,6.42,0.04,570.64,16.36,0.71,0.08,0.00,2.94,226.85,0.59,16497.57,1124.78,1.57,1.99
2266,10,1253.501389,20130211,0,0,614.4986111,748.41,21.97,1734.88,5733.00,180639.83,3633.37,5.99,0.03,503.45,6.14,0.00,3.07,281748.24,7268.43,123725.12,5964.63,963.17,7.04,373179.94,4624.80,939.35,23.86,160763.48,97.44,365.61,2.02,497.97,3.45,478.70,12.56,1.22,0.01,45.41,0.84,-25.63,-0.59,-22.35,-0.81,489.40,0.38,519.90,0.00,6.24,0.31,544.76,1.10,0.70,0.02,0.00,0.52,221.03,0.12,15692.52,922.27,6.17,0.02
2268,10,1257.501389,20130211,0,0,610.4986111,741.26,22.52,2247.52,4356.46,182275.81,2296.75,5.84,0.12,494.62,14.35,0.00,3.00,273716.92,144.35,123089.09,5945.54,501.37,43.04,357591.77,629.85,852.82,0.49,165739.00,210.54,356.51,1.37,41.98,9.29,34.63,3.23,1.19,0.10,48.87,2.97,-22.21,-1.24,-20.42,-2.52,530.98,2.21,568.22,17.77,6.38,0.12,547.82,1.81,0.45,0.09,0.00,3.40,219.43,2.56,15504.26,1417.83,4.73,6.99
2269,10,1259.501389,20130211,0,0,608.4986111,682.83,7.59,-2470.88,3662.25,167326.91,6216.85,5.66,0.04,473.62,7.75,0.00,2.32,268763.26,2973.40,117501.93,938.16,829.37,5.27,334430.36,7180.72,954.36,5.63,156455.59,2238.22,344.55,1.17,127.80,0.59,122.53,6.93,1.02,0.06,64.03,0.94,-19.32,-0.88,-16.28,-0.23,439.79,14.28,469.09,2.38,5.70,0.06,513.09,6.27,1.30,0.06,0.00,1.94,202.74,3.22,15759.41,1010.41,10.43,1.70
2273,10,1262.654167,20130211,0,0,605.3458333,813.24,24.63,34307.52,3522.17,192529.03,3254.58,6.25,0.21,511.15,15.87,0.00,1.40,276349.06,1265.59,120650.65,7020.30,1448.33,52.51,367032.54,2392.21,745.20,2.33,165674.88,143.35,511.13,25.55,41.20,2.48,42.48,1.72,1.26,0.03,71.64,4.64,-11.57,-1.39,-13.64,-0.23,498.74,14.13,527.93,6.69,5.99,0.22,543.09,4.04,0.64,0.07,0.00,6.67,224.72,2.77,16449.00,1313.76,11.01,3.55
2274,10,1264.654167,20130211,0,0,603.3458333,846.44,16.60,-2650.74,1042.80,197243.51,3620.56,7.44,0.27,554.93,9.53,5.53,0.80,300048.53,6782.96,131061.78,4231.82,5653.20,141.69,395581.96,102.41,901.46,9.07,176645.80,1113.27,595.61,13.31,302.64,9.34,295.48,2.91,2.66,0.04,97.47,5.00,-53.27,-2.34,-47.65,-7.34,833.64,18.50,900.53,24.76,7.40,0.20,556.93,7.26,0.81,0.02,0.00,0.27,235.69,10.98,19363.55,1100.03,5.64,0.15
2276,10,1268.654167,20130211,0,0,599.3458333,693.74,19.08,12531.84,2435.37,164594.30,3029.10,5.56,0.12,459.42,4.90,0.00,1.60,269242.96,11678.81,116649.63,3305.54,1641.66,6.05,357205.36,6832.59,778.28,15.21,159844.53,3293.98,621.43,1.20,96.15,0.69,93.04,4.34,3.16,0.00,125.40,3.01,-34.38,-0.73,-29.72,-0.69,480.15,8.85,497.12,0.28,6.09,0.10,499.45,0.90,0.65,0.07,0.00,3.34,223.94,4.59,15733.84,1261.97,1.87,4.62
2278,10,1271.654167,20130211,0,0,596.3458333,842.74,5.21,1211.93,3151.83,203833.31,5262.60,6.73,0.10,576.22,14.96,0.00,2.35,320884.53,708.29,137198.02,1997.10,2461.48,25.62,431969.99,1811.27,965.64,12.81,194092.97,2122.54,635.41,7.57,342.51,9.72,324.00,3.63,2.77,0.17,81.65,0.86,-58.94,-1.46,-46.57,-0.35,794.53,8.77,853.18,3.34,7.28,0.03,601.46,0.55,0.99,0.02,0.00,6.08,276.40,2.75,18089.82,1783.63,3.06,4.40
2279,10,1272.654167,20130211,0,0,595.3458333,856.79,30.35,-1001.62,6073.89,186935.80,5516.40,5.90,0.08,502.79,3.83,0.00,1.76,277026.35,892.11,121132.19,7443.47,704.00,15.74,380893.61,2452.84,746.55,29.09,171515.86,818.20,553.55,13.50,159.51,2.51,154.40,5.39,2.64,0.18,89.09,1.24,-63.26,-1.90,-51.63,-2.29,375.81,5.57,393.87,13.15,6.15,0.15,532.70,5.15,1.59,0.06,0.00,18.51,236.36,5.34,16236.42,1074.11,9.69,5.09
2281,10,1274.654167,20130211,0,0,593.3458333,878.77,19.91,-1494.53,2863.82,212690.54,915.25,6.79,0.12,573.77,27.26,0.00,2.13,304247.87,7259.52,131807.39,8341.08,1795.93,17.56,415822.60,442.98,1286.60,21.10,188489.36,3658.87,617.47,32.81,175.67,7.71,169.87,8.34,2.28,0.08,66.33,1.15,-71.83,-3.87,-65.43,-2.41,699.61,7.26,736.81,35.01,6.27,0.19,580.01,28.32,0.70,0.09,0.00,9.66,279.13,2.20,17720.95,1012.66,10.03,9.51
2282,3,1223.510417,20130211,0,0,644.4895833,830.87,2.65,17131.50,2819.67,526889.16,9884.90,4.25,0.05,2352.67,8.46,0.00,1.54,322065.52,10391.82,153647.75,2695.04,95.46,0.82,404977.52,13356.21,350.51,20.94,510826.24,15772.28,182.54,0.51,24.51,0.08,23.30,1.46,0.55,0.08,50.63,1.04,-47.71,-1.90,-39.78,-1.83,68.77,2.02,71.73,1.65,4.39,0.05,2324.41,76.23,1.12,0.13,0.00,9.48,655.35,16.31,14662.25,1014.73,1.30,4.78
2294,3,1247.511111,20130211,0,0,620.4888889,861.85,22.37,-821.54,1060.40,517658.45,19665.04,4.12,0.10,2397.35,76.15,0.00,1.77,323153.15,10153.29,154825.21,988.37,111.86,0.02,387304.38,5810.36,329.56,0.92,529642.72,14345.09,169.43,3.08,30.32,1.51,28.33,1.54,0.41,0.01,51.73,0.42,-73.22,-3.94,-61.67,-2.41,56.24,0.23,81.97,33.83,4.39,0.29,2452.45,110.67,1.13,0.16,0.00,10.82,624.33,26.49,14487.71,992.66,5.51,1.94
2295,3,1249.511111,20130211,0,0,618.4888889,1180.60,12.10,-3485.41,5034.72,609450.60,9549.47,7.31,0.04,2553.53,18.07,0.00,1.25,418065.18,3425.51,189068.98,6900.26,9336.75,461.61,523668.91,2044.49,445.31,7.51,593234.75,11543.37,153.19,6.27,63.67,0.31,69.35,3.05,0.42,0.02,97.05,2.09,-71.76,-2.12,-62.69,-1.49,198.91,0.61,194.36,10.37,7.37,0.22,2700.65,46.70,3.88,0.56,0.00,11.35,816.31,40.06,20497.01,2219.48,8.03,2.84
2734,10,1502.552083,20130213,0,0,367.4479167,732.40,28.90,-3282.28,1887.09,140323.95,9310.13,5.44,0.25,383.19,15.61,1.37,3.87,280326.54,12092.07,140616.91,4250.40,263.28,4.12,451765.61,13444.68,1445.26,12.46,173395.19,1461.15,143.14,0.56,55.34,1.74,50.84,2.48,1.61,0.18,26.16,4.00,-15.19,-0.29,-8.05,-2.64,24.51,2.27,30.79,1.18,5.92,0.12,416.39,0.02,0.30,0.15,0.00,5.79,189.12,2.96,16231.73,1737.59,6.29,4.26
2735,10,1504.552083,20130213,0,0,365.4479167,796.40,48.60,-2499.24,266.86,153478.22,7569.08,5.75,0.36,432.45,16.73,7.13,2.11,264589.52,7004.97,126042.96,184.45,162.68,6.41,434685.41,18752.56,1320.31,43.03,168505.57,1601.10,150.03,12.26,99.83,0.10,98.45,5.40,1.09,0.02,25.58,3.89,-3.72,-1.24,1.49,-0.46,34.74,2.37,42.93,4.75,6.14,0.29,436.27,30.87,0.42,0.01,0.00,17.88,187.70,11.46,15752.92,1471.27,6.08,1.36
2736,10,1506.552083,20130213,0,0,363.4479167,829.50,37.60,-690.60,1852.87,146997.37,8694.92,5.36,0.23,393.46,8.10,2.06,3.00,293599.86,10317.04,131561.84,12760.02,515.25,58.23,454291.72,8152.77,1303.86,38.74,165115.40,6030.31,182.51,6.98,156.05,12.84,152.53,5.90,1.48,0.16,26.42,1.01,-9.17,-5.77,-1.53,-0.46,31.95,4.98,33.08,4.80,5.88,0.04,464.49,6.92,0.33,0.02,0.00,10.85,199.25,12.32,15909.75,288.36,5.32,3.60
2740,10,1514.552083,20130213,0,0,355.4479167,752.80,53.60,-4115.65,896.69,138442.71,2508.99,5.29,0.26,401.68,14.48,7.72,2.92,262587.99,21481.40,122142.15,1217.00,194.94,8.81,416840.32,22133.67,1205.03,8.06,153945.74,3208.41,138.12,3.05,77.83,1.47,77.51,2.25,0.79,0.09,23.11,1.37,-8.09,-1.25,-0.21,-0.35,42.97,2.74,46.37,5.15,5.96,0.82,423.00,14.96,0.46,0.15,0.00,8.99,174.01,3.60,14150.73,583.89,4.20,4.42
2748,3,1494.510417,20130213,0,0,375.4895833,667.90,10.70,18680.92,624.39,395387.57,20568.08,3.70,0.16,1652.25,107.12,4.46,0.77,290361.80,5582.95,148043.01,1058.84,142.05,0.26,375571.42,7647.90,549.20,8.32,379786.57,17676.43,114.88,4.35,18.00,2.56,19.99,1.57,1.01,0.02,41.78,3.48,-72.63,-5.84,-58.62,-5.16,55.49,2.19,60.85,1.17,3.61,0.02,1593.14,123.15,0.44,0.16,0.00,1.93,448.20,14.90,11968.44,1761.94,3.78,0.34
2749,3,1496.510417,20130213,0,0,373.4895833,682.20,28.70,-17762.20,46.19,379083.16,3386.30,3.60,0.12,1817.27,36.78,10.04,1.44,306692.00,4801.28,151443.75,4115.10,74.89,0.35,392147.08,8435.49,474.48,2.75,415915.10,6383.52,153.54,3.47,15.50,0.05,15.66,3.09,0.61,0.04,52.93,1.09,-63.99,-0.22,-45.79,-5.39,236.22,4.26,251.46,0.15,3.60,0.34,1785.22,92.70,0.50,0.04,0.00,12.13,569.43,39.97,13287.69,1613.80,6.79,2.30
2751,3,1500.510417,20130213,0,0,369.4895833,677.70,17.80,27183.99,826.47,447203.79,11029.04,3.82,0.03,2027.19,38.22,5.15,1.83,301543.35,527.58,143167.98,8507.31,433.81,17.46,377167.76,2274.39,338.21,0.07,479792.24,10423.35,186.02,0.23,68.58,1.98,70.60,0.73,0.90,0.07,72.31,5.17,-70.69,-7.02,-53.11,-5.84,73.54,1.99,79.17,2.01,3.88,0.21,2049.39,82.29,0.62,0.21,0.00,1.33,576.61,2.39,12899.73,1900.92,3.95,5.94
2752,3,1502.510417,20130213,0,0,367.4895833,693.00,2.30,3007.69,479.66,433930.50,14168.99,3.57,0.11,2024.69,79.43,12.40,1.95,288858.39,5082.24,137753.61,3769.52,113.87,3.09,359901.47,3685.42,325.32,4.65,473427.56,15176.85,192.74,2.41,18.82,0.00,17.19,3.42,0.86,0.11,65.91,0.88,-74.99,-2.34,-55.86,0.00,156.86,5.96,161.62,4.76,3.81,0.11,1917.86,68.63,0.62,0.17,0.00,2.69,602.72,16.57,13163.27,866.21,3.28,2.46
2753,3,1504.510417,20130213,0,0,365.4895833,883.30,48.40,-71402.21,1341.49,494479.94,25331.68,3.61,0.03,2045.43,16.48,4.73,1.20,321630.69,5529.01,159098.13,17108.27,121.04,3.50,387994.38,11202.84,342.69,20.63,506123.70,1330.50,197.91,3.38,21.42,0.28,21.92,0.39,0.97,0.01,70.75,1.43,-31.48,-2.63,-33.10,-4.24,65.75,0.87,78.66,7.40,3.72,0.06,2076.57,113.33,0.78,0.19,0.00,21.14,618.20,9.47,14207.66,1044.17,5.85,0.49
2755,3,1508.510417,20130213,0,0,361.4895833,651.10,5.70,-71194.08,559.37,364653.99,10497.15,3.58,0.11,1778.77,13.78,11.13,3.25,307037.23,27477.18,152574.69,6261.61,235.94,3.68,409925.86,18038.06,595.75,13.64,379275.02,4853.48,127.95,2.69,43.74,2.82,44.96,1.75,0.66,0.05,51.09,1.43,-107.31,-3.95,-87.16,-0.23,59.09,1.39,65.68,1.37,3.36,0.35,1662.42,27.40,0.40,0.06,0.00,9.94,422.02,12.59,13085.64,2238.06,13.05,3.55
2757,3,1512.510417,20130213,0,0,357.4895833,828.30,65.40,61983.09,2828.18,428885.33,20594.00,3.65,0.17,1858.30,70.41,4.00,1.33,326267.59,9771.53,155003.41,8284.21,176.93,0.02,427961.21,11719.11,525.41,13.36,448473.31,35892.28,165.68,6.14,34.12,0.07,32.90,0.06,0.89,0.13,62.71,0.08,-106.78,-5.48,-89.28,-6.76,69.68,0.85,75.81,1.17,3.83,0.04,1872.41,14.28,0.42,0.09,0.00,0.46,487.61,8.23,14617.73,814.72,10.20,5.29
2758,3,1514.510417,20130213,0,0,355.4895833,716.10,14.40,5482.14,329.85,414748.53,6443.52,3.79,0.05,1989.22,22.32,11.45,2.73,311598.90,18800.30,156638.49,5763.06,151.41,6.24,415234.30,9006.16,462.99,9.12,409076.82,7413.93,166.07,0.06,34.03,4.47,26.67,0.62,0.65,0.07,53.49,2.86,-57.52,-3.29,-42.99,-1.26,69.02,1.07,72.14,4.32,3.60,0.39,1811.14,2.13,0.57,0.10,0.00,10.45,478.64,0.28,13530.19,1845.64,15.82,0.02
2759,1,1523.643056,20130213,0,0,346.3569444,491.40,30.20,23534.68,927.02,801959.17,20262.97,4.64,0.13,7760.70,211.38,10.22,2.46,307048.33,213.17,228161.55,4627.68,181.72,5.19,272565.08,597.10,489.75,5.51,965665.55,9357.77,569.47,29.41,46.42,0.92,46.07,0.85,0.20,0.02,8.18,0.75,-30.98,-0.44,-25.35,-1.95,15.11,1.45,15.98,0.59,4.83,0.10,7391.54,5.50,1.12,0.08,0.00,4.60,709.93,9.11,17279.07,1876.32,11.70,5.14
2760,1,1524.643056,20130213,0,0,345.3569444,680.10,15.30,44933.53,4990.70,1404317.27,46151.48,6.19,0.18,14135.78,424.90,7.34,4.51,413103.54,32133.00,309524.49,22990.61,159.73,6.96,294656.28,17121.46,113.44,2.82,1588878.51,63456.18,2371.92,9.11,20.78,0.76,20.32,0.62,0.47,0.05,4.01,0.03,-15.99,-4.38,-10.70,-0.34,18.98,0.42,18.11,1.96,5.97,0.10,13553.62,10.40,2.34,0.13,0.00,10.05,1280.05,60.05,25381.50,347.67,6.70,0.11
2761,1,1525.643056,20130213,0,0,344.3569444,142.80,22.00,17751.19,1976.69,265590.55,36579.15,1.88,0.02,1254.54,68.76,8.90,1.87,245848.64,14436.96,146518.89,11807.43,320.60,20.41,308455.90,7184.01,288.93,12.84,265751.20,8075.12,18.72,1.43,27.80,0.08,25.18,0.95,0.19,0.00,2.97,0.29,-26.32,-1.75,-23.66,-1.38,133.67,0.17,131.80,11.47,2.01,0.10,1202.71,107.55,1.16,0.07,0.00,4.18,90.52,1.29,15602.09,2436.49,8.93,11.24
2762,1,1526.643056,20130213,0,0,343.3569444,772.00,27.50,36425.48,2179.22,1765412.84,52263.56,6.63,0.17,16844.03,555.46,2.18,2.92,453854.97,18824.82,367193.96,7148.50,66.53,0.00,307104.98,10609.02,115.90,6.68,2003407.85,29462.80,5890.81,48.83,38.48,0.03,40.02,3.04,0.69,0.06,2.95,0.93,-4.57,-0.22,-3.19,-1.38,15.30,1.07,12.55,0.98,6.93,0.15,17850.19,308.82,2.63,0.09,0.00,5.38,1609.80,1.33,25707.79,1956.05,2.22,9.10
2763,1,1527.643056,20130213,0,0,342.3569444,700.90,7.60,20825.47,1713.65,1509661.46,74616.77,6.18,0.23,15788.37,475.97,1.82,2.47,420307.95,6906.50,329569.69,4163.58,33.35,1.37,282673.59,6098.18,89.45,9.63,1928852.09,48032.62,5964.65,76.30,36.77,0.18,36.77,0.22,0.58,0.05,3.20,0.08,-3.34,0.00,-4.15,-0.80,17.28,1.77,18.94,2.01,6.59,0.22,16554.85,276.25,2.13,0.10,0.00,2.59,1504.68,14.58,25462.23,1639.28,2.44,5.49
2764,1,1528.643056,20130213,0,0,341.3569444,744.60,24.30,22479.69,2822.89,1596510.81,51815.96,6.55,0.11,16475.63,297.78,1.45,3.36,446825.02,4586.32,340784.51,9619.39,63.51,2.12,294104.49,12620.57,86.96,8.32,1910412.10,629.62,7282.02,11.96,57.54,0.59,54.41,1.18,0.64,0.07,3.33,0.29,-5.33,-0.29,0.01,-0.91,10.66,0.22,10.77,0.20,7.31,0.21,16933.97,199.81,2.70,0.34,0.00,0.71,1611.10,16.62,25315.03,1153.25,-0.50,5.32
2765,1,1529.643056,20130213,0,0,340.3569444,882.90,52.90,21919.35,4750.47,1533103.28,54854.54,5.82,0.01,15439.68,168.66,1.09,1.79,452891.79,22621.28,344288.58,1161.90,453.05,6.69,290359.07,1064.47,124.02,1.24,1935290.21,27683.69,9409.74,43.29,171.14,3.75,160.94,1.13,0.90,0.06,5.56,1.01,-24.63,-2.48,-16.20,-3.21,108.11,2.79,113.89,4.02,7.23,0.34,16736.65,142.71,3.28,0.36,0.00,5.73,1603.12,22.00,25084.35,1102.14,1.90,5.32
2766,1,1530.643056,20130213,0,0,339.3569444,965.50,13.00,30800.71,2391.21,1627756.37,38573.83,6.18,0.11,16171.16,145.72,1.08,0.99,440568.40,7023.10,327619.69,1119.03,125.46,8.08,301829.59,1968.04,81.95,0.39,1922623.47,183603.43,9423.58,661.91,52.29,3.80,51.49,2.65,0.82,0.00,3.65,0.16,-4.04,-1.46,-2.40,-0.91,43.44,3.14,47.26,0.00,7.46,0.16,16895.77,1322.42,3.02,0.09,0.00,2.00,1528.12,50.84,25595.79,2434.65,7.73,8.71
