,sample id ,sample id numb,description,description.1,date/time,Bag Label ,Vial Label,Label Color,# of vials,Vial type,Lid type,collected by,received in 395 McCone,notes,Wood/Kim taken,Unnamed: 15,datetime,Sample Id,Li7(LR),Li7(LR)_SD,B11(LR),B11(LR)_SD,Ca43(LR),Ca43(LR)_SD,Rb85(LR),Rb85(LR)_SD,Sr88(LR),Sr88(LR)_SD,In115(LR),In115(LR)_SD,Na23(MR),Na23(MR)_SD,Mg25(MR),Mg25(MR)_SD,Al27(MR),Al27(MR)_SD,Si28(MR),Si28(MR)_SD,P31(MR),P31(MR)_SD,Ca44(MR),Ca44(MR)_SD,Mn55(MR),Mn55(MR)_SD,Fe56(MR),Fe56(MR)_SD,Fe57(MR),Fe57(MR)_SD,Co59(MR),Co59(MR)_SD,Ni60(MR),Ni60(MR)_SD,Cu63(MR),Cu63(MR)_SD,Cu65(MR),Cu65(MR)_SD,Zn64(MR),Zn64(MR)_SD,Zn66(MR),Zn66(MR)_SD,Rb85(MR),Rb85(MR)_SD,Sr88(MR),Sr88(MR)_SD,Mo98(MR),Mo98(MR)_SD,In115(MR),In115(MR)_SD,Ba138(MR),Ba138(MR)_SD,K39(HR),K39(HR)_SD,In115(HR),In115(HR)_SD,Si (ppm),Mg (ppm),Ca (ppm),Na (ppm),K (ppm)
258,347 KR,347,CONGER,2,2011-04-25 14:10:00,"C 20110425 C116-1, 2, 3 1410","C 20110425 C116-1, 2, 3 1410",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-05-10 00:00:00,,,,2011-04-25 14:10:00,347,0.424357084,0.08709768,236.9063636,3.28318116,6965.953024,85.68175647,3.474261641,0.070737162,19.00186572,0.207254015,0.232577163,0.74871687,36881.99315,610.9533459,5339.84286,133.1173184,1019.429698,1.330136711,2120.647974,32.93889332,2890.168491,62.5340544,6662.189494,79.50808542,520.8946139,10.81792238,352.895309,14.99466847,346.3170226,0.967802414,0.638626734,0.083255534,4.561564021,0.402298885,-23250.46639,79.31293026,-18430.94961,11.89413575,3588.412957,43.68465443,4197.551156,25.9946185,3.576663608,0.135604843,20.22505318,0.092856575,0.247380288,0.006877094,52.41283905,3.40981797,26.66422657,0.100783346,24261.83695,3155.000516,0.681055888,2.911819783,0.0595594586738,0.129758181498,0.26702055492,0.847917022518,0.948637824745
260,350 KR,350,CONGER,2,2011-05-15 12:20:00,"C 20110515 C117-1, 2, 3 1220","C 20110515 C117-1, 2, 3 1220",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-07-11 00:00:00,,,,2011-05-15 12:20:00,350,1.817129635,0.067081443,712.9883684,18.74989003,42614.70656,279.5673311,8.213997732,0.190918156,119.6626253,2.584223583,0.293174024,1.452476599,212719.5179,3333.330437,41555.27671,1449.499689,3227.075962,20.92571073,3383.73587,69.27948361,6217.060648,98.69156534,40708.97712,139.8216223,3997.875293,75.94936839,786.3499354,4.157192704,787.9606746,26.51778615,1.908050277,0.008189069,27.67184362,0.01774848,-75283.32537,813.9801232,-65127.65586,626.8522545,9938.283526,10.5653111,11357.88187,6.827256208,8.120697217,0.00457095,128.0316149,1.816031046,1.182814868,0.197143355,52.41283905,1.893682691,135.572029,0.845887702,66000.73661,6037.583455,-0.171574815,0.935942073,0.0950339137769,1.00979322405,1.63161580297,4.89042171652,2.58062880145
263,354 KR,354,CONGER,2,2011-05-25 17:40:00,"C 20110525 C119-1, 2, 3 1740","C 20110525 C119-1, 2, 3 1740",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-07-11 00:00:00,,,,2011-05-25 17:40:00,354,1.266154943,0.050852062,649.720746,10.07709069,22486.56211,427.0623547,7.311407505,0.098526761,63.55547268,0.72924767,0.804272023,1.509444187,112757.8347,281.2511554,18838.01669,811.0409481,3121.29777,22.57508025,3778.204766,86.74850584,14179.5913,268.816262,21235.98226,48.37026227,2156.079708,26.0245148,858.4583222,13.65588583,834.1837669,2.774366921,1.038285206,0.016378138,6.499478225,0.088742401,-63384.2335,1487.671136,-50554.72902,11.76893432,6242.386614,41.43927522,7000.154626,95.36464606,7.120263192,0.079229796,67.16823257,0.208546734,0.153827081,0.048139656,52.41283905,7.179346466,81.16627369,0.769338519,64445.86395,5508.276906,2.229307403,0.614057233,0.106112769955,0.457763805567,0.851138168981,2.59230261975,2.51983328045
265,356 KR,356,CONGER,2,2011-05-27 16:05:00,"C 20110527 C120-1, 2, 3 1605","C 20110527 C120-1, 2, 3 1605",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-07-11 00:00:00,,,,2011-05-27 16:05:00,356,0.651291708,0.018393299,669.5700288,14.08192157,13625.97949,342.7270259,5.115988138,0.584375572,37.60542455,2.66991574,0.99922416,2.406289911,81574.53818,2611.456904,11541.74826,530.5607816,1707.128501,52.68405483,2761.636476,9.681752884,9031.479335,60.20907032,12655.46234,276.4014987,1446.745471,13.79594848,462.3610135,5.090100064,457.471648,4.709971749,0.9317688,0.058688327,6.183274443,0.508789767,-47403.15081,2312.72514,-38309.30988,972.4081985,4784.794756,12.79732496,5275.849206,17.99332944,5.158575374,0.143984918,41.53910505,0.067739632,0.268468018,0.114618229,52.41283905,2.550674645,52.44033902,2.49342614,46241.54833,2444.660867,-0.36266663,0.307028617,0.0775619412467,0.280464482718,0.507230930587,1.87539863276,1.8080445397
267,358 KR,358,CONGER,2,2011-05-28 07:25:00,"C 20110528 C121-1, 2, 3 0725","C 20110528 C121-1, 2, 3 0725",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-07-11 00:00:00,,,,2011-05-28 07:25:00,358,0.341651227,0.039491495,545.9290136,12.65812617,9704.827507,130.7258799,4.143398428,0.035224219,26.78138461,0.402469147,1.194176297,1.18594967,61105.10363,824.4724316,8587.083561,6.543401212,1179.030818,10.57724712,2489.483787,47.06901915,9386.379169,123.785359,9371.562921,66.19986511,1128.913651,20.11324495,456.9264752,18.41583362,457.0362097,7.548858831,0.575428027,0.061418017,4.531205872,0.579783687,-22499.7283,1358.276331,-18224.80507,319.9209514,3179.879448,6.114648739,3512.981071,54.03103324,4.11489827,0.401481755,30.12739441,0.117973517,0.270676361,0.034385469,52.41283905,7.39041628,34.45531212,0.553923734,37415.08904,4280.405429,-5.896172891,7.031945733,0.0699183968998,0.208666130532,0.375612241874,1.40480633245,1.46292998146
269,360 KR,360,CONGER,2,2011-05-31 10:05:00,"C 20110531 C122-1, 2, 3 1005","C 20110531 C122-1, 2, 3 1005",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-07-11 00:00:00,,,,2011-05-31 10:05:00,360,0.307785812,0.062753608,537.5079807,61.61978422,11883.94335,459.9886297,4.88245365,0.195898629,35.07359649,0.562246743,1.389128435,0.778775804,69119.31394,29.53392579,11102.10143,705.2559619,1455.658983,40.64897788,3142.923782,47.28882111,8481.215153,92.59850363,11354.85529,256.8657137,1502.554181,95.82974513,366.9480827,5.276378645,358.6871846,6.258455612,0.747374267,0.040945344,4.795463269,0.03549696,-44603.07293,2409.796186,-35866.17613,394.4784024,5026.565272,90.64382021,5483.818488,53.9161822,5.084192595,0.051804097,39.64421346,0.688813117,0.453659113,0.05501675,52.41283905,9.168159214,48.33675119,1.456357816,45495.39647,1656.490068,-5.650608257,3.481308345,0.0882705858794,0.269781064749,0.455102600023,1.58905302748,1.77887000198
271,362 KR,362,CONGER,2,2011-06-01 11:45:00,"C 20110601 C123-1, 2, 3 1145","C 20110601 C123-1, 2, 3 1145",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-07-11 00:00:00,,,,2011-06-01 11:45:00,362,0.301708548,0.018934278,556.7628592,12.94418552,15536.12805,304.537443,4.273897106,0.017251206,40.80449695,0.726037301,1.584080572,0.509492379,66180.36835,1084.440964,10083.58307,538.3310705,1717.612917,9.997307517,2332.701659,13.82658979,4778.587125,68.38660052,14786.60223,26.87236793,1749.668836,7.292058896,439.5397342,14.71146445,437.9174113,3.032447565,0.776559563,0.019107827,43.95867214,2.029242906,-40704.82417,147.2726385,-31803.83782,822.2603848,4601.333685,33.45347714,4959.318445,106.8880336,4.160848972,0.049518622,45.93642649,1.315975557,0.033887311,0.027508375,52.41283905,5.701857773,60.21314447,2.861554621,35938.2964,1507.5574,-3.533159478,1.812459252,0.0655150924438,0.245031068601,0.592647017378,1.52148666837,1.40518738924
273,364 KR,364,CONGER,2,2011-06-04 12:00:00,"C 20110604 C124-1, 2, 3 1200","C 20110604 C124-1, 2, 3 1200",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-07-11 00:00:00,,,,2011-06-04 12:00:00,364,0.565846012,0.041114433,670.0049428,4.024334926,13780.76778,303.6806254,5.894436795,0.084090605,40.08243107,1.045160328,1.779032709,0.181994379,45730.89265,767.6861108,12663.98828,174.2862177,1539.040509,1.558920225,3546.583193,19.75077588,29823.31535,235.9457976,12954.52373,156.9687523,1949.034934,12.03749497,611.9465777,14.58122089,597.1174516,1.935604829,0.84073049,0.099633671,5.474594117,0.473292806,-35359.61542,662.8366146,-28805.79105,278.4792784,5200.968933,21.04374741,5642.866783,116.7907454,5.973275318,0.516517324,43.49568424,0.793847603,0.1000456,0.034385469,52.41283905,7.325014366,52.28862939,1.092845366,55417.07982,7099.095338,-0.643187083,4.753991482,0.099607562267,0.307734915204,0.519217311098,1.05135322202,2.16680782096
275,366 KR,366,CONGER,2,2011-06-06 12:00:00,"C 20110606 C125-1, 2, 3 1200","C 20110606 C125-1, 2, 3 1200",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2011-07-11 00:00:00,,,,2011-06-06 12:00:00,366,0.306990965,0.093589432,472.0969634,10.91576469,14156.28287,289.7267394,4.211882558,0.096866603,40.78555106,0.779996195,2.27514841,0.829114675,41917.86486,355.7718288,9340.798258,835.6468631,2309.436106,58.86120972,4251.338278,28.79405641,3773.332205,66.3823039,13894.26866,173.2627913,1629.113185,26.49174396,957.9630945,41.43411118,938.8952876,18.839887,0.930957856,0.131025102,7.557252605,0.195233282,-55795.78227,1166.448781,-43959.87988,1246.75583,5055.809736,35.5451548,5425.265811,5.985015255,4.081728801,0.034282123,44.7993886,2.364798181,0.053024022,0.013754188,52.41283905,4.682182478,64.70462383,2.056057192,31570.69923,2407.558103,-2.786779902,0.757667392,0.119400961207,0.226981397669,0.556882287893,0.963691713131,1.23441433989
279,372 KR,372,CONGER,2,2012-01-23 12:30:00,"C 20120123 C143-1, 2, 3 1230","C 20120123 C143-1, 2, 3 1230",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-02-23 00:00:00,,Y,Y,2012-01-23 12:30:00,372,0.017735374,0.008114691,230.1653802,3.517229718,6407.915945,40.76003558,1.632365622,0.052475425,17.9094759,0.041302632,2.529757778,1.157334614,45636.54431,285.590263,4412.375281,86.0866222,451.171964,10.51340056,1520.023085,23.06873876,844.0978543,7.215467815,6101.294575,74.38953915,678.2600147,9.332641191,172.6910629,6.056325545,164.5868648,2.451766116,0.265592536,0.064147706,2.152566139,0.491041286,-14880.84594,780.3993278,-12056.64836,262.1404919,1595.717618,2.365667381,1653.760673,17.10004359,1.463890542,0.164554192,19.15430126,0.489399817,0.868751903,0.013754188,52.41283905,3.620887783,24.531316,1.169779218,9773.712896,880.8037205,-3.037788177,4.139934249,0.0426906083538,0.107220719328,0.244539886566,1.04918415369,0.382152174234
281,374 KR,374,CONGER,2,2012-01-25 11:25:00,"C 20120125 C144-1, 2, 3 1125","C 20120125 C144-1, 2, 3 1125",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-02-09 00:00:00,,Y,Y,2012-01-25 11:25:00,374,0.686244805,0.022180154,362.916067,0.715148371,7738.963237,86.29376902,2.376830691,0.050887448,24.5354456,0.33931131,2.631601525,1.757069428,46755.61274,280.7262633,5382.105701,273.1870006,2161.489539,40.84051756,3350.872509,16.51654708,2636.228688,50.82896217,7235.344066,77.97252154,809.0383761,0.267201339,1078.27197,6.175967885,1035.818277,6.387495934,0.707202519,0.064147706,4.95204089,0.295808004,-43142.31538,182.1902808,-34121.24671,548.7891636,2950.788924,3.601962481,3108.111774,17.38079057,2.278579199,0.086086221,25.42075761,0.419376826,0.125267083,0.05501675,52.41283905,0.0,45.84893882,2.993880846,11799.14417,1433.693911,-3.413526826,0.787379839,0.0941109298515,0.130785168534,0.289992590165,1.07491153689,0.461346537047
283,376 KR,376,CONGER,2,2012-02-02 12:10:00,"C 20120202 C146-1, 2, 3 1210","C 20120202 C146-1, 2, 3 1210",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-02-09 00:00:00,,Y,Y,2012-02-02 12:10:00,376,0.329054441,0.028671907,266.6504326,9.752023246,6110.870641,93.63791957,1.896324393,0.064818338,16.72943715,0.194474277,2.733445272,0.853004309,27681.13773,790.5574069,3797.519251,130.7317034,969.9583806,0.335194451,2083.206948,38.0048051,2201.795994,9.219764431,5871.943213,90.93950543,564.6272721,11.54488915,311.1235468,0.695137141,306.4782289,3.355048369,0.44710146,0.058688327,3.85905932,0.455544326,-22992.90735,228.8801567,-18299.01863,613.1426981,2010.582378,6.836377771,2090.39376,12.23801627,1.905272943,0.09675177,17.79765494,0.744374838,0.37380239,0.013754188,52.41283905,1.284255765,26.836269,0.236571595,12580.513,1000.449233,1.048911272,0.074281117,0.0585079087381,0.0922797177993,0.235347483977,0.636389356413,0.4918980583
285,378 KR,378,CONGER,2,2012-02-08 13:20:00,"C 20120208 C147-1, 2, 3 1320","C 20120208 C147-1, 2, 3 1320",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-03-27 00:00:00,,Y,Y,2012-02-08 13:20:00,378,1.6073989645,0.0892851649765,443.4617964,7.0368756977,9434.7534555,79.0930158305,3.646342311,0.0421318666295,31.96471223,0.182292967799,0.025393289,0.734284097241,34496.06886,842.380371189,5755.1183085,317.539206121,1318.271732,32.578823896,2788.712332,29.8270340682,3896.7801565,23.4582988517,8978.147766,50.9432357796,938.60889985,4.58542608664,397.86035185,6.2842917426,405.2003772,3.24956628012,0.5487306865,0.0497992235771,4.7718699,0.150173636286,-39619.25195,364.389440344,-31310.82768,162.476645857,3856.8317075,6.53316639089,4421.7676505,43.1234623163,3.4633919515,0.0856916095375,35.43907388,0.997734552237,0.207002934,0.0642158202987,26.206419525,4.08534046128,42.24493383,0.419609179055,23269.85577,1134.34262381,-1.3209737275,2.57978395039,0.0783223802004,0.139849374897,0.359844162461,0.793064623091,0.909851360607
287,380 KR,380,CONGER,2,2012-02-11 12:15:00,"C 20120211 C148-1, 2, 3 1215","C 20120211 C148-1, 2, 3 1215",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-03-27 00:00:00,,Y,Y,2012-02-11 12:15:00,380,1.823105784,0.196624885,639.8578944,12.52689131,14016.75187,156.5392013,4.153178271,0.038787313,49.58447774,1.061114741,0.0,0.241869414,54552.86697,1142.170563,8475.761594,280.7492206,1414.027218,31.12676883,2335.25217,69.29306285,2580.244042,29.79389912,12744.16734,97.70868499,1287.149331,8.597901604,335.8957961,6.510204396,333.3147076,11.13485277,0.618733052,0.005426979,4.72337331,0.523169866,-48522.19903,2720.884444,-39016.82345,409.778017,6450.055465,13.16054327,6970.983887,0.071658453,3.959326858,0.104969225,44.37594599,2.121226686,0.136856991,0.019919321,-4.33e-14,0.05202425,58.85490075,2.909527537,27276.60017,2176.518949,0.209383612,2.005094949,0.0655867248205,0.205961006734,0.510786226987,1.25417041164,1.06651506665
291,386 KR,386,CONGER,2,2012-02-29 14:45:00,"C 20120229 C151-1, 2, 3 1445","C 20120229 C151-1, 2, 3 1445",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-03-27 00:00:00,,Y,Y,2012-02-29 14:45:00,386,0.683056056,0.061360525,298.435298,3.774474531,8082.755083,34.58932572,2.330731358,0.019654733,24.99739502,0.150919634,2.115504541,0.337375444,55067.42181,615.7241707,6929.810456,93.96047865,817.768262,3.22158168,1541.95256,41.72731854,1013.961466,131.6336464,7188.638978,163.3753195,753.0077864,15.87528504,314.8991996,0.07406498,311.7877562,17.54302011,0.342860991,0.051904188,3.846997593,0.278394788,-16414.11639,308.729821,-13318.38782,611.4149183,3221.07483,49.34212779,3510.129903,17.47088211,2.144538644,0.100513697,24.29472141,1.266858146,0.377600415,0.099148978,0.0,4.125077083,29.92117432,1.528895072,14786.37216,1046.13914,3.458924969,1.0973797,0.0433065086239,0.168394394081,0.288120650238,1.26600002741,0.578147151456
293,388 KR,388,CONGER,2,2012-03-01 11:05:00,"C 20120301 C152-1, 2, 3 1105","C 20120301 C152-1, 2, 3 1105",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-03-27 00:00:00,"March 1: the vials marked 'C' were in the 'A' bag, and the vials marked 'A' were in the 'C' bag.",Y,Y,2012-03-01 11:05:00,388,0.452545818,0.0523429,388.3713236,1.365873396,6418.189952,72.34183886,2.550425276,0.218337426,20.64905135,0.546272322,7.64e-15,1.342603974,66305.77077,285.4633236,5640.410113,144.3407139,714.5770642,45.12381335,1057.690548,43.36975568,749.5087079,7.41291621,6057.517991,24.12938268,609.27975,15.45037511,218.3097337,3.488261209,219.1933136,5.514466323,0.363722114,0.024769291,4.690551194,0.225900856,-14069.43117,134.2693086,-11143.8997,146.7830253,2692.083568,11.79498049,3002.687169,25.63856773,2.564084126,0.087147112,21.6716293,0.883609437,0.142082177,0.000224,0.0,5.54489318,26.51154331,1.164984558,15574.23364,1203.802643,0.400642632,3.229742963,0.0297057678859,0.137061965746,0.242785321079,1.52436967,0.608952535324
295,390 KR,390,CONGER,2,2012-03-13 12:15:00,"C 20120313 C153-1, 2, 3 1215","C 20120313 C153-1, 2, 3 1215",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-03-27 00:00:00,,Y,Y,2012-03-13 12:15:00,390,0.3700672,0.052953116,347.1795018,4.828862165,5357.467385,45.03041587,2.603535887,0.017589505,17.92212946,0.420676657,1.460752359,0.742514753,44949.21143,1223.796318,4616.726429,302.0201311,989.0646057,40.4559093,1752.83956,45.76750467,1199.759192,34.52946411,4761.121545,103.6899812,499.9912837,5.942956852,426.9736587,10.46401691,446.3686049,9.221670573,0.353427668,0.019203158,3.598265304,0.139787213,-13995.136,474.6225417,-11571.25506,195.8369452,2286.717888,32.90718727,2506.768142,34.07497255,2.438812412,0.087071595,17.3181593,0.292408969,0.068534526,0.072739093,0.0,0.888574186,23.69043206,0.229401534,15111.55094,1500.720744,-4.116322758,1.668353886,0.0492293754624,0.112186452225,0.190825751524,1.03338237078,0.590861641754
297,392 KR,392,CONGER,2,2012-03-15 12:15:00,"C 20120315 C154-1, 2, 3 1215","C 20120315 C154-1, 2, 3 1215",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-03-27 00:00:00,,Y,Y,2012-03-15 12:15:00,392,0.003437069,0.084887709,314.0359427,8.673296065,4018.625364,60.40916441,2.343295142,0.027362318,15.26594621,0.161605018,1.524676889,1.044357649,27963.49813,39.77897082,3578.564613,73.38631609,1143.551136,22.64553,1801.591604,23.73269357,1273.519131,10.36636928,3815.967891,101.7841343,410.3570309,8.219873977,431.2956723,0.102586898,438.0764322,8.910530217,0.424956434,0.032840183,4.653969758,0.104987865,-22547.63008,34.16142588,-17505.69786,384.7095609,2200.758722,29.06697913,2395.069447,29.6541972,2.129490593,0.051276334,15.62075635,0.164980999,0.172051686,0.013204943,0.0,2.466544001,23.09845579,1.256027591,13284.61175,273.9437817,1.094765005,2.486436586,0.0505986009941,0.0869591200959,0.152943993071,0.642880822009,0.519428319425
299,394 KR,394,CONGER,2,2012-03-16 10:40:00,"C 20120316 C155-1, 2, 3 1040","C 20120316 C155-1, 2, 3 1040",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-03-27 00:00:00,,Y,Y,2012-03-16 10:40:00,394,1.604426859,1.717552274,291.5042593,9.041415602,3415.60233,2529.739842,2.587392279,0.651084449,49.30019729,57.36436705,-1.788003813,1.363297384,17072.33112,448.2222322,3020.559382,550.5045627,1398.420086,33.29819712,3170.755489,317.2257487,960.9695585,12.55008388,3369.502651,1939.284271,266.8312849,5.01734394,526.5537959,7.609524979,524.3175392,7.659348782,0.353739521,0.024490984,3.070252227,0.296679191,-15272.74213,297.3307073,-12047.56135,40.18652867,1700.679442,0.809855671,1932.755669,20.10570831,2.050719261,0.060262908,14.36081923,0.573611401,0.334825172,0.066248527,0.0,10.29336942,15.85759783,0.499428592,11156.14481,509.7966458,-3.607883369,1.243961104,0.0890522532863,0.0733995929826,0.135049666252,0.392492892449,0.436205262071
301,396 KR,396,CONGER,2,2012-03-17 12:40:00,"C 20120317 C156-1, 2, 3 1240","C 20120317 C156-1, 2, 3 1240",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-03-27 00:00:00,,Y,Y,2012-03-17 12:40:00,396,0.802662802,0.800805697,273.4560513,4.147591166,9073.879729,143.3206783,2.732606515,0.05452201,32.08263468,1.584626804,0.0,0.583642126,67837.5592,1228.716768,8324.440746,180.7457935,722.4192058,0.145021183,1548.017752,45.22142047,738.9765842,4.158261125,8328.497347,96.58559666,782.7874823,4.494137452,335.2840211,8.706085375,338.4641703,9.294490657,0.439821306,0.013637025,5.866007656,0.366277888,-14304.95966,396.8360112,-11412.74959,126.0371485,4244.408443,20.98629831,4772.559223,11.55630363,2.434373919,0.109424753,31.83239785,0.80353094,0.130241482,0.026409886,0.0,2.697234389,39.27584827,0.702145099,15810.85442,1721.21819,-1.301751813,1.403913109,0.0434768525738,0.202283910128,0.333806173668,1.55958548601,0.618204407822
303,398 KR,398,CONGER,2,2012-03-21 12:20:00,"C 20120321 C157-1, 2, 3 1220","C 20120321 C157-1, 2, 3 1220",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-21 12:20:00,398,-3.706061343,1.09444564538,530.1130657,7.52721759407,25347.70786,919.56446311,5.5318994295,0.433046346376,107.330566055,41.0024000266,-0.761170653,0.696020966822,193589.29855,1644.87265564,26360.612095,931.909768675,1155.1108135,9.92664792229,1976.343844,38.6523636297,2103.6091285,9.18924332955,23471.8885,116.784083152,2236.607166,20.5173328591,348.7992923,1.93042644598,343.543532,5.45864396738,0.929801619,0.0872348980531,5.585622124,0.25525422591,-47736.57765,653.889904658,-37671.191625,353.420160497,1257.420803,47.7799962269,2043.409778,44.9181867618,5.512498762,0.293904023355,94.249820895,20.8093660289,0.167698533,0.0346045437649,2.165e-14,2.83690359375,91.296743995,0.84600413418,35075.455245,1530.66885146,-3.0555981555,0.863895901294,0.0555066050307,0.640562873908,0.94075329108,4.45061797366,1.37145030008
305,400 KR,400,CONGER,2,2012-03-22 11:30:00,"C 20120322 C158-1, 2, 3 1130","C 20120322 C158-1, 2, 3 1130",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-22 11:30:00,400,-9.737742814,0.099539523,641.7344487,5.133396148,11153.79123,166.5226356,3.350220942,0.043908507,32.63675458,0.735360556,0.0,1.091922522,77652.82861,3858.26624,8717.536541,368.7234227,1661.65574,33.56769963,2911.800524,46.26272983,1494.976424,10.87821204,10379.15509,64.41422046,845.1407579,16.23545877,625.8772259,5.062080205,650.9698282,12.99954318,0.620043792,0.033311452,5.623429103,0.528288977,-36776.7249,1774.545174,-32024.20876,460.3143814,-2988.210299,18.2284134,-2844.940453,1.370961342,3.297569899,0.070566306,29.86813271,0.44961003,0.217566616,0.024624704,0.0,3.103051849,41.94773107,0.426833182,22099.58931,2604.465626,-3.13005063,0.38937454,0.0817793736168,0.211836137946,0.415996536007,1.78523852974,0.864093942021
307,402 KR,402,CONGER,2,2012-03-24 11:30:00,"C 20120324 C159-1, 2, 3 1130 + SNOW MELT","C 20120324 C159-1, 2, 3 1130",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-24 11:30:00,402,-8.733460114,0.047762548,273.9447904,3.304191966,5448.275819,87.41361846,1.647935135,0.041186777,16.29378874,0.123473317,0.0,0.310462728,42765.66872,217.5369646,4482.682115,9.339513847,768.3215015,14.22597403,2026.195891,30.08759758,1256.394265,18.14854743,5222.387099,41.85149665,462.3405082,2.220661291,255.8526632,3.451248099,260.052473,1.719925559,0.280244968,0.005241002,2.576426786,0.239048635,-21855.28587,1033.037733,-17524.14437,863.0814164,-1887.029994,19.41102201,-1832.343477,11.26495859,1.668738079,0.226007295,15.79640457,0.241758521,0.11972709,0.083524333,0.0,9.69805628,19.68744858,0.03779481,13032.82919,1005.752449,-0.693642572,0.823647889,0.0569067246967,0.108929175394,0.209313274928,0.983182723873,0.509583621329
309,404 KR,404,CONGER,2,2012-03-27 11:35:00,"C 20120327 C160-1, 2, 3 1135","C 20120327 C160-1, 2, 3 1135",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-27 11:35:00,404,-6.942935923,0.040007407,274.3436449,3.851417918,5277.470857,135.9406116,1.796476364,0.011763232,14.64586861,0.123392739,-1.16e-14,1.0043447,35653.6644,417.4281832,3563.7406,19.57939771,707.9934949,0.518134283,1491.647187,42.8379848,912.0999116,22.30224505,4986.763274,40.56027486,419.4364206,4.326753229,201.3279415,5.798059357,200.2919878,6.925202911,0.246007192,0.075150637,2.5295436,0.0246705,-17016.79963,757.3101676,-13874.94621,488.998625,-2197.937325,11.40028107,-2073.305659,29.78243842,1.824693912,0.033657201,14.13596232,0.168166619,0.230253768,0.009982988,0.0,10.65071585,18.69448503,0.403644438,12489.79614,1162.071192,-0.054545135,0.613868583,0.0418936570705,0.08659889658,0.199869472022,0.819677744556,0.488351029074
311,406 KR,406,CONGER,2,2012-03-28 10:40:00,"C 20120328 C161-1, 2, 3 1040","C 20120328 C161-1, 2, 3 1040",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2012-04-05 00:00:00,,Y,Y,2012-03-28 10:40:00,406,-5.103345751,0.072487765,249.6119442,5.087885373,4797.428399,54.2567287,1.721122322,0.030439039,12.37520375,0.204351876,5.320473906,0.092498261,27670.00633,1290.582931,2747.181495,192.372571,650.9699511,3.734670873,1497.376949,30.44893339,589.5758256,65.86421709,4135.317119,41.08655483,304.8549402,5.567707871,258.3613628,5.438131743,262.5544982,2.334184687,0.262125297,0.068310685,1.907194516,0.088048163,-16354.79775,490.8134011,-13328.12268,581.9076244,-2245.178463,6.028459726,-2153.275838,22.16274387,1.502685938,0.091378489,11.23817969,0.309319131,0.186682995,0.108149037,6.59e-14,10.99703455,16.09723981,0.373630912,11506.01047,478.8390617,0.543501963,5.805529121,0.0420545803011,0.0667565103285,0.16574351013,0.636133445527,0.449885009377
